path,class
/content/data/fabric/train/jersey/aqq45499_black_xl_3.jpg,jersey
/content/data/fabric/train/fleece/il_340x270.3329756757_83q8.jpg,fleece
/content/data/fabric/train/denim/953657_imaterial.jpeg,denim
/content/data/fabric/train/faux_fur/44936_imaterial.jpeg,faux_fur
/content/data/fabric/train/gingham/5059190346233.jpg,gingham
/content/data/fabric/train/chiffon/909111_imaterial.jpeg,chiffon
/content/data/fabric/train/velvet/black-velvet-blouse-with-circle-threadworkblousehouse-of-blouse-25173431.jpg,velvet
/content/data/fabric/train/corduroy/659427_imaterial.jpeg,corduroy
/content/data/fabric/train/taffeta/960271_imaterial.jpeg,taffeta
/content/data/fabric/train/lawn/embroidered-lawn-shirt-dr-521-pret-fasstilad-s-913081.jpg,lawn
/content/data/fabric/train/velvet/solid-color-velvet-blouse-in-dark-green-v1-uve105.jpg,velvet
/content/data/fabric/train/flannel/732198_imaterial.jpeg,flannel
/content/data/fabric/train/corduroy/paprika-ribgebreide-corduroy-blouse-bruin-bruin-5400578831726.jpg,corduroy
/content/data/fabric/train/fleece/61856_shirj306.jpg,fleece
/content/data/fabric/train/organza/820351_imaterial.jpeg,organza
/content/data/fabric/train/lawn/6f1b2ed0836abbe2648063cf729f7e80.jpg,lawn
/content/data/fabric/train/chiffon/682495_imaterial.jpeg,chiffon
/content/data/fabric/train/chambray/red-chambray-shorts-linen-2017-2018.jpeg,chambray
/content/data/fabric/train/faux_leather/collusion-boxy-short-sleeve-cropped-faux-leather-shirt-in-black.jpg,faux_leather
/content/data/fabric/train/faux_fur/134310_imaterial.jpeg,faux_fur
/content/data/fabric/train/flannel/b9eb460bad16bc7b9624887b482667a0.jpg,flannel
/content/data/fabric/train/chambray/f21556-01-z-21pn303chm_ind-(1920x2551).jpg,chambray
/content/data/fabric/train/lace/996490_imaterial.jpeg,lace
/content/data/fabric/train/organza/640937_imaterial.jpeg,organza
/content/data/fabric/train/chambray/006.jpg,chambray
/content/data/fabric/train/faux_leather/stradivarius-oversized-faux-leather-jacket-black-detail_w1000_h1000.jpg,faux_leather
/content/data/fabric/train/faux_leather/il_340x270.3706160768_4prt.jpg,faux_leather
/content/data/fabric/train/denim/666229_imaterial.jpeg,denim
/content/data/fabric/train/faux_leather/agg53634_black_xl.jpg,faux_leather
/content/data/fabric/train/denim/avvkl7v8sfecxllp7hfz.jpg,denim
/content/data/fabric/train/fleece/aa14983w_original_neutral_ash-blue_186777.jpg,fleece
/content/data/fabric/train/organza/ela-grey-organza-crop-top-with-stone-silk-bustier-and-low-crotch-pant-b0.jpg,organza
/content/data/fabric/train/lawn/g3074_model.jpg,lawn
/content/data/fabric/train/fleece/475269_imaterial.jpeg,fleece
/content/data/fabric/train/knit/92719_imaterial.jpeg,knit
/content/data/fabric/train/denim/10499_imaterial.jpeg,denim
/content/data/fabric/train/knit/k7fs21002_mustard_the_next_step_knit_top-22038-sass_bide-1472.jpg,knit
/content/data/fabric/train/chambray/ues-chambray-work-shirt-side-fit_769x1024.jpg,chambray
/content/data/fabric/train/faux_leather/karen-millen-leather-z.jpg,faux_leather
/content/data/fabric/train/organza/629250_imaterial.jpeg,organza
/content/data/fabric/train/tulle/844677_imaterial.jpeg,tulle
/content/data/fabric/train/knit/810780_imaterial.jpeg,knit
/content/data/fabric/train/lawn/ken-and-karen-get-off-my-lawn-sweater.jpg,lawn
/content/data/fabric/train/flannel/10136-69784.jpg,flannel
/content/data/fabric/train/faux_fur/364189_imaterial.jpeg,faux_fur
/content/data/fabric/train/tulle/705333_imaterial.jpeg,tulle
/content/data/fabric/train/tulle/389103_imaterial.jpeg,tulle
/content/data/fabric/train/taffeta/0530264800_1_1_3.jpg,taffeta
/content/data/fabric/train/denim/77732_imaterial.jpeg,denim
/content/data/fabric/train/knit/490980_imaterial.jpeg,knit
/content/data/fabric/train/flannel/272319_imaterial.jpeg,flannel
/content/data/fabric/train/knit/761940_l1_imaterial.jpeg,knit
/content/data/fabric/train/lawn/cotton-lawn-skirt-20201127030814.jpg,lawn
/content/data/fabric/train/faux_leather/00100032121_xm.jpg,faux_leather
/content/data/fabric/train/satin/834730_imaterial.jpeg,satin
/content/data/fabric/train/chambray/long-sleeve-shirt-chinos-low-top-sneakers-large-63794.jpg,chambray
/content/data/fabric/train/corduroy/loose+fit+sk8+cord+pants.jpg,corduroy
/content/data/fabric/train/flannel/the-duchess-of-cambridge-wore-massimo-dutt-flannel-blazer.jpg,flannel
/content/data/fabric/train/chiffon/351717_imaterial.jpeg,chiffon
/content/data/fabric/train/fleece/iets-frans-cream-cream-panelled-fleece-jumper.jpeg,fleece
/content/data/fabric/train/knit/897101_imaterial.jpeg,knit
/content/data/fabric/train/flannel/295061_l1_imaterial.jpeg,flannel
/content/data/fabric/train/denim/447927_imaterial.jpeg,denim
/content/data/fabric/train/satin/107151_imaterial.jpeg,satin
/content/data/fabric/train/knit/312748_imaterial.jpeg,knit
/content/data/fabric/train/corduroy/southern-shirt-sweater-fleece-cropped-corduroy-sweatshirt-mystic-840089802092-14625636843572.jpg,corduroy
/content/data/fabric/train/organza/773762_imaterial.jpeg,organza
/content/data/fabric/train/knit/65463_imaterial.jpeg,knit
/content/data/fabric/train/lawn/printed-and-lawn-shirt-printed-chiffon-dupatta-cotton-trouser-for-sale_1.jpg,lawn
/content/data/fabric/train/faux_leather/168388655059559197720220315031644682.jpg,faux_leather
/content/data/fabric/train/neoprene/700221_imaterial.jpeg,neoprene
/content/data/fabric/train/faux_fur/992631_imaterial.jpeg,faux_fur
/content/data/fabric/train/satin/48204_imaterial.jpeg,satin
/content/data/fabric/train/taffeta/396862-1569912852.jpg,taffeta
/content/data/fabric/train/velvet/119567_imaterial.jpeg,velvet
/content/data/fabric/train/velvet/287541_imaterial.jpeg,velvet
/content/data/fabric/train/lace/940468_imaterial.jpeg,lace
/content/data/fabric/train/faux_leather/24-8-20-hidepark-0063-scaled.jpg,faux_leather
/content/data/fabric/train/lawn/h13f86007154745f7891d716df674459bo.jpg,lawn
/content/data/fabric/train/corduroy/rust-double-breasted-corduroy-blazer.jpg,corduroy
/content/data/fabric/train/vinyl/731181_imaterial.jpeg,vinyl
/content/data/fabric/train/lace/549384_imaterial.jpeg,lace
/content/data/fabric/train/chambray/tonsofoutfitideasandwaystowearachambrayordenimshirtordress...onlotsofdifferentmommodels21lovethesecutenchicideas2128129-1.jpg,chambray
/content/data/fabric/train/flannel/2014111117244800-2014121215473000-24flannel-cuddles-cardigan_1024x1024.jpeg,flannel
/content/data/fabric/train/jersey/28365325762631-1.jpg,jersey
/content/data/fabric/train/lawn/fiza-noor-baghi-fn-13-01.jpg,lawn
/content/data/fabric/train/chiffon/868643_imaterial.jpeg,chiffon
/content/data/fabric/train/corduroy/190039.jpg,corduroy
/content/data/fabric/train/knit/447902_imaterial.jpeg,knit
/content/data/fabric/train/lawn/essen3002815e4a_q6_2-0.jpg,lawn
/content/data/fabric/train/neoprene/801634_imaterial.jpeg,neoprene
/content/data/fabric/train/taffeta/tish_cox_sheridan_taffeta_top_raspberry_1.jpg,taffeta
/content/data/fabric/train/taffeta/371883_l1_imaterial.jpeg,taffeta
/content/data/fabric/train/lace/612368_imaterial.jpeg,lace
/content/data/fabric/train/chambray/cl0051259ml1.jpg,chambray
/content/data/fabric/train/chambray/grey-sweatshirt-light-blue-long-sleeve-shirt-navy-jeans-large-87040.jpg,chambray
/content/data/fabric/train/corduroy/515572_imaterial.jpeg,corduroy
/content/data/fabric/train/denim/5059557478096_1@400x600.jpg,denim
/content/data/fabric/train/neoprene/252042_imaterial.jpeg,neoprene
/content/data/fabric/train/organza/83240_imaterial.jpeg,organza
/content/data/fabric/train/lawn/ishaal-prints-gulmohar-vol-17-pure-lawn-dress-material-collection-500x500.jpg,lawn
/content/data/fabric/train/tulle/477712_imaterial.jpeg,tulle
/content/data/fabric/train/denim/how-pull-off-autumn-fashion-girl-denim-trend-irl.png.jpg,denim
/content/data/fabric/train/plush/344291_imaterial.jpeg,plush
/content/data/fabric/train/gingham/460590.jpg,gingham
/content/data/fabric/train/chambray/corri3003211873_p1_2-0.jpg,chambray
/content/data/fabric/train/satin/931814_imaterial.jpeg,satin
/content/data/fabric/train/faux_leather/off-white-ruched-leather-cardigan.jpg,faux_leather
/content/data/fabric/train/lawn/ishaal-print-gulmohar-combo-pakistani-lawn-dress-4.jpeg,lawn
/content/data/fabric/train/denim/cn19715436-612e547d6bb41.jpg,denim
/content/data/fabric/train/faux_leather/6277261_1258336.jpg,faux_leather
/content/data/fabric/train/faux_fur/153140_imaterial.jpeg,faux_fur
/content/data/fabric/train/tulle/631473_imaterial.jpeg,tulle
/content/data/fabric/train/lace/828293_imaterial.jpeg,lace
/content/data/fabric/train/lawn/gree1.jpg,lawn
/content/data/fabric/train/lawn/saloon-organic-cotton-blouse-white-tea-8_600x.jpg,lawn
/content/data/fabric/train/jersey/cinlikzkabjlslrys32u_800x.jpg,jersey
/content/data/fabric/train/denim/902551_imaterial.jpeg,denim
/content/data/fabric/train/faux_leather/oversize-leather-jackets-296152-1636415603284-main.700x0c.jpg,faux_leather
/content/data/fabric/train/velvet/458878_imaterial.jpeg,velvet
/content/data/fabric/train/faux_fur/433830_imaterial.jpeg,faux_fur
/content/data/fabric/train/fleece/839089_imaterial.jpeg,fleece
/content/data/fabric/train/jersey/11237-bluza-din-jerse-elastic-imprimat-cu-motive-florale-tcc-ekv-839bd07935-gallery-00-1560x1800.jpg,jersey
/content/data/fabric/train/tulle/162817_imaterial.jpeg,tulle
/content/data/fabric/train/taffeta/capture-one-session2051_1200x1200.jpg,taffeta
/content/data/fabric/train/taffeta/88936_imaterial.jpeg,taffeta
/content/data/fabric/train/gingham/whistles-cashmere-jogger-grey-01.jpg,gingham
/content/data/fabric/train/neoprene/940075_imaterial.jpeg,neoprene
/content/data/fabric/train/lawn/usman_0060_d68c1edb-7658-4d7b-9b07-7b28ccfb7860.jpg,lawn
/content/data/fabric/train/organza/264763_imaterial.jpeg,organza
/content/data/fabric/train/faux_fur/plus-size-khaki-borg-teddy-longline-shacket-missguided-16384557562n064yubn8.jpg,faux_fur
/content/data/fabric/train/tulle/384044_imaterial.jpeg,tulle
/content/data/fabric/train/chiffon/329786_imaterial.jpeg,chiffon
/content/data/fabric/train/faux_leather/prettylittlething-chocolate-faux-leather-ruched-detailed-midi-skirt.jpg,faux_leather
/content/data/fabric/train/faux_leather/202343f063035_2.jpg,faux_leather
/content/data/fabric/train/satin/417546_imaterial.jpeg,satin
/content/data/fabric/train/tulle/518339_imaterial.jpeg,tulle
/content/data/fabric/train/satin/948353_imaterial.jpeg,satin
/content/data/fabric/train/lawn/a63aff1249e1aa8224022b41975d81d8.jpg,lawn
/content/data/fabric/train/chambray/basic_hoodie_sweat-sweats-300002-1349_chambray_blue.jpg,chambray
/content/data/fabric/train/lace/452744_imaterial.jpeg,lace
/content/data/fabric/train/faux_leather/khaki-colourblock-faux-leather-straight-leg-trousers.jpg,faux_leather
/content/data/fabric/train/flannel/flannel-pants-vermontusa-optimize.jpg,flannel
/content/data/fabric/train/knit/756793_imaterial.jpeg,knit
/content/data/fabric/train/taffeta/paujwxmb9synlcvnpl3k.jpg,taffeta
/content/data/fabric/train/corduroy/s-lisa-blackpink-women-s-brown-corduroy-sweater-thumbnail.jpg,corduroy
/content/data/fabric/train/taffeta/963597_imaterial.jpeg,taffeta
/content/data/fabric/train/tulle/665114_imaterial.jpeg,tulle
/content/data/fabric/train/satin/437129_imaterial.jpeg,satin
/content/data/fabric/train/flannel/man-wearing-white-tshirt-and-red-flannel-shorts-picture-id536089953.jpg,flannel
/content/data/fabric/train/flannel/shawl-cardigan-long-sleeve-shirt-chinos-large-29334.jpg,flannel
/content/data/fabric/train/taffeta/25070_2329_col-322-lemon-3.jpg,taffeta
/content/data/fabric/train/satin/701375_imaterial.jpeg,satin
/content/data/fabric/train/lawn/oez3s21013-a.jpg,lawn
/content/data/fabric/train/tulle/920263_imaterial.jpeg,tulle
/content/data/fabric/train/gingham/pink_gingham_everland_1200x1200.jpg,gingham
/content/data/fabric/train/faux_leather/luther-leather-jacket-black-women-s-leather-jacket-saint-sofia-uk-28449367687271_600x.jpg,faux_leather
/content/data/fabric/train/chiffon/516643_imaterial.jpeg,chiffon
/content/data/fabric/train/tulle/762546_imaterial.jpeg,tulle
/content/data/fabric/train/faux_leather/3046073800_1_1_1.jpg,faux_leather
/content/data/fabric/train/organza/1002258_imaterial.jpeg,organza
/content/data/fabric/train/vinyl/203775_l1_imaterial.jpeg,vinyl
/content/data/fabric/train/taffeta/ralph-lauren-quilted-taffeta-jacket-abv7ae97fe2_zoom.jpg,taffeta
/content/data/fabric/train/jersey/p1120861-x-600.jpg,jersey
/content/data/fabric/train/organza/img4336.jpg,organza
/content/data/fabric/train/tulle/335610_imaterial.jpeg,tulle
/content/data/fabric/train/neoprene/13650_imaterial.jpeg,neoprene
/content/data/fabric/train/lace/278335_imaterial.jpeg,lace
/content/data/fabric/train/chiffon/135552_imaterial.jpeg,chiffon
/content/data/fabric/train/lawn/medium_416_henselite_britannia_lawn_bowling_polo_in_white._031221104150_brit_white.jpg,lawn
/content/data/fabric/train/satin/123294_imaterial.jpeg,satin
/content/data/fabric/train/chiffon/594128_imaterial.jpeg,chiffon
/content/data/fabric/train/corduroy/hoodie_white_gu0810.jpg,corduroy
/content/data/fabric/train/fleece/934293_imaterial.jpeg,fleece
/content/data/fabric/train/chiffon/cdbe6954-5297-4240-a730-4f1fb2ca7a54.jpg,chiffon
/content/data/fabric/train/faux_fur/alyssa-coscarelli-seen-wearing-faux-fur-coat-denim-skirt-outside-picture-id1382565637.jpg,faux_fur
/content/data/fabric/train/flannel/676444_l1_imaterial.jpeg,flannel
/content/data/fabric/train/knit/77002_imaterial.jpeg,knit
/content/data/fabric/train/denim/2010_imaterial.jpeg,denim
/content/data/fabric/train/flannel/2014111117244800-2014121116241500-67flannel-cuddles-cardigan.jpeg,flannel
/content/data/fabric/train/gingham/topshop-gingham-jacket-daniel-wellington-watch.jpg,gingham
/content/data/fabric/train/jersey/fashion-jackson-wearing-amazon-fashion-short-black-t-shirt-dress-scaled.jpg,jersey
/content/data/fabric/train/denim/708759_imaterial.jpeg,denim
/content/data/fabric/train/lace/518370_l1_imaterial.jpeg,lace
/content/data/fabric/train/chiffon/360693_imaterial.jpeg,chiffon
/content/data/fabric/train/faux_leather/tw631460_03.jpg,faux_leather
/content/data/fabric/train/lace/408513_l1_imaterial.jpeg,lace
/content/data/fabric/train/faux_fur/986933_imaterial.jpeg,faux_fur
/content/data/fabric/train/knit/asos-design-chunky-knit-stripe-cardigan-in-multi-space-dye.jpg,knit
/content/data/fabric/train/lace/957487_imaterial.jpeg,lace
/content/data/fabric/train/tulle/424273_imaterial.jpeg,tulle
/content/data/fabric/train/fleece/berghaus-mens-prism-pt-ia-fleece-vest-black-p50159-58060_image.jpg,fleece
/content/data/fabric/train/corduroy/sd_01_t59_0577j_f0_x_ec_0.jpg,corduroy
/content/data/fabric/train/tulle/974304_imaterial.jpeg,tulle
/content/data/fabric/train/satin/185793_imaterial.jpeg,satin
/content/data/fabric/train/chambray/visvim-ruana-chambray-blouse-20210331203917.jpg,chambray
/content/data/fabric/train/tulle/539647_imaterial.jpeg,tulle
/content/data/fabric/train/velvet/latest-spotted-black-velvet-skirts.jpg,velvet
/content/data/fabric/train/chambray/chambray-shirt-with-leggings-1.jpg,chambray
/content/data/fabric/train/organza/ia00352709-3-112519-is1_1024x1024.jpg,organza
/content/data/fabric/train/vinyl/574540_imaterial.jpeg,vinyl
/content/data/fabric/train/tulle/106635_imaterial.jpeg,tulle
/content/data/fabric/train/denim/232034_imaterial.jpeg,denim
/content/data/fabric/train/corduroy/203019553_alt1.jpg,corduroy
/content/data/fabric/train/flannel/12m_12mv_2021_072.jpg,flannel
/content/data/fabric/train/vinyl/838752_imaterial.jpeg,vinyl
/content/data/fabric/train/velvet/131180_imaterial.jpeg,velvet
/content/data/fabric/train/taffeta/68705.jpg,taffeta
/content/data/fabric/train/chambray/890467_imaterial.jpeg,chambray
/content/data/fabric/train/velvet/405079_imaterial.jpeg,velvet
/content/data/fabric/train/chiffon/695743_imaterial.jpeg,chiffon
/content/data/fabric/train/denim/226085_imaterial.jpeg,denim
/content/data/fabric/train/organza/green_organza_-side.jpg,organza
/content/data/fabric/train/chiffon/571217_imaterial.jpeg,chiffon
/content/data/fabric/train/lawn/designer-3.jpg,lawn
/content/data/fabric/train/satin/548326_l1_imaterial.jpeg,satin
/content/data/fabric/train/lawn/printed-lawn-shirt-with-lawn-dupatta14.jpg,lawn
/content/data/fabric/train/lace/248353_imaterial.jpeg,lace
/content/data/fabric/train/tulle/146291_imaterial.jpeg,tulle
/content/data/fabric/train/faux_leather/black-faux-leather-oversized-biker-jacket.jpg,faux_leather
/content/data/fabric/train/knit/lauren-by-ralph-lauren-beige-sweater-knit-blazer.jpeg,knit
/content/data/fabric/train/faux_leather/faux-fur-belted-biker-jacket-womens-styledup-fashion.jpg,faux_leather
/content/data/fabric/train/taffeta/32db15e5165f04938f6a1c287bd91bf9.jpg,taffeta
/content/data/fabric/train/corduroy/wooyoungmi-oversized-corduroy-shirt.jpg,corduroy
/content/data/fabric/train/velvet/343398_imaterial.jpeg,velvet
/content/data/fabric/train/corduroy/holly-willoughby-corduroy-skirt-z.jpg,corduroy
/content/data/fabric/train/gingham/0050716_290_a.jpg,gingham
/content/data/fabric/train/denim/9c335db_large.jpg,denim
/content/data/fabric/train/faux_fur/200094_imaterial.jpeg,faux_fur
/content/data/fabric/train/denim/8538_imaterial.jpeg,denim
/content/data/fabric/train/lace/451117_imaterial.jpeg,lace
/content/data/fabric/train/faux_leather/faux_leather_jackets_every_girl_should_add_to_her_closet_5.jpg,faux_leather
/content/data/fabric/train/jersey/004657-3824-06.jpg,jersey
/content/data/fabric/train/fleece/358012_imaterial.jpeg,fleece
/content/data/fabric/train/velvet/204640_imaterial.jpeg,velvet
/content/data/fabric/train/gingham/67.lilac-gingham-blouse-1.jpg,gingham
/content/data/fabric/train/faux_leather/samsoe-samsoe-novah-faux-leather-trousers-olive-green-p35598-348139_image.jpg,faux_leather
/content/data/fabric/train/gingham/lilly-singh-portrait-1646830803.jpg,gingham
/content/data/fabric/train/velvet/30653_source_1597564124.jpg,velvet
/content/data/fabric/train/lace/800890_l1_imaterial.jpeg,lace
/content/data/fabric/train/lace/736297_imaterial.jpeg,lace
/content/data/fabric/train/faux_leather/ex20395_black_04989.jpg?fm=webp.jpg,faux_leather
/content/data/fabric/train/plush/66985_imaterial.jpeg,plush
/content/data/fabric/train/satin/701924_l1_imaterial.jpeg,satin
/content/data/fabric/train/organza/zara-a-sweater-1-0-650-650.jpg,organza
/content/data/fabric/train/gingham/reebok-myt-crew-sweatshirt.jpg,gingham
/content/data/fabric/train/chambray/madewell-chambray-top-distressed-denim-grey-cardigan-outfit-8.jpg,chambray
/content/data/fabric/train/faux_fur/jk_9743__2031_300x456.jpg,faux_fur
/content/data/fabric/train/chambray/frankiesbikinis-aidensweatshirt-chambray-front_1500x.jpg,chambray
/content/data/fabric/train/gingham/1626296958-lkb-gingham-z-1626296862.jpg,gingham
/content/data/fabric/train/denim/423463_imaterial.jpeg,denim
/content/data/fabric/train/faux_fur/213045_imaterial.jpeg,faux_fur
/content/data/fabric/train/organza/473763_imaterial.jpeg,organza
/content/data/fabric/train/corduroy/afends-burgundy-lex-hemp-corduroy-dress-wine.jpeg,corduroy
/content/data/fabric/train/knit/446264_imaterial.jpeg,knit
/content/data/fabric/train/lace/734020_imaterial.jpeg,lace
/content/data/fabric/train/satin/196038_l1_imaterial.jpeg,satin
/content/data/fabric/train/gingham/1478335070_2_1_1.jpg,gingham
/content/data/fabric/train/lawn/jfwinec7kno220w6p3z6.jpg,lawn
/content/data/fabric/train/faux_fur/304791_imaterial.jpeg,faux_fur
/content/data/fabric/train/faux_leather/fall21_05_asiobodysuitplum_0377_63795889-5fe2-4501-9ee5-8c66cb588391_1200x.jpg,faux_leather
/content/data/fabric/train/faux_fur/611561_imaterial.jpeg,faux_fur
/content/data/fabric/train/gingham/6073773800_2_4_16.jpg,gingham
/content/data/fabric/train/denim/376098_imaterial.jpeg,denim
/content/data/fabric/train/faux_fur/d5254abae58fb4d58ddf5835e73a0260.jpg,faux_fur
/content/data/fabric/train/faux_fur/409321_imaterial.jpeg,faux_fur
/content/data/fabric/train/taffeta/bode-green-silk-taffeta-shirt.jpg,taffeta
/content/data/fabric/train/faux_fur/701838_imaterial.jpeg,faux_fur
/content/data/fabric/train/chiffon/61519_imaterial.jpeg,chiffon
/content/data/fabric/train/knit/173512_imaterial.jpeg,knit
/content/data/fabric/train/velvet/best-velvet-jackets-for-women-275768-1604608866670-square.700x0c.jpg,velvet
/content/data/fabric/train/neoprene/301338_imaterial.jpeg,neoprene
/content/data/fabric/train/corduroy/french-girl-corduroy-outfits-296940-1639482372109-main.700x0c.jpg,corduroy
/content/data/fabric/train/lawn/416wh-ojsfl._sl500_._ac_sl500_.jpg,lawn
/content/data/fabric/train/lace/210976_imaterial.jpeg,lace
/content/data/fabric/train/chambray/17990829878_554c915580_b.jpg,chambray
/content/data/fabric/train/lawn/george-jones-t-shirt-lawn-mower_large.jpg,lawn
/content/data/fabric/train/corduroy/935641_imaterial.jpeg,corduroy
/content/data/fabric/train/chambray/monsoon-linen-button-through-chambray-blouse.jpg,chambray
/content/data/fabric/train/flannel/581256_imaterial.jpeg,flannel
/content/data/fabric/train/jersey/girls-light-green-jersey-hoodie.jpg,jersey
/content/data/fabric/train/lace/420894_imaterial.jpeg,lace
/content/data/fabric/train/jersey/af61df278740e54cc4e80334c483fc1c.jpg,jersey
/content/data/fabric/train/knit/2130_imaterial.jpeg,knit
/content/data/fabric/train/plush/818060_l1_imaterial.jpeg,plush
/content/data/fabric/train/knit/235660_imaterial.jpeg,knit
/content/data/fabric/train/faux_leather/9470320800_2_1_8.jpg,faux_leather
/content/data/fabric/train/knit/akk97669_forest_xl.jpg,knit
/content/data/fabric/train/organza/aqua_green_and_grey_organza_blouse_with_elaborate_balloon_sleeves._online_-_kalki_fashion_sg70062_3_.jpg,organza
/content/data/fabric/train/jersey/fcc7a177-eeec-44_214446_a.jpg,jersey
/content/data/fabric/train/organza/416140_imaterial.jpeg,organza
/content/data/fabric/train/denim/179125_imaterial.jpeg,denim
/content/data/fabric/train/tulle/712571_imaterial.jpeg,tulle
/content/data/fabric/train/denim/19874_imaterial.jpeg,denim
/content/data/fabric/train/flannel/plaid-flannel-dress1.jpg,flannel
/content/data/fabric/train/taffeta/202089f110024_1.jpg,taffeta
/content/data/fabric/train/vinyl/396970_l1_imaterial.jpeg,vinyl
/content/data/fabric/train/faux_fur/798506_imaterial.jpeg,faux_fur
/content/data/fabric/train/flannel/005696778.jpg,flannel
/content/data/fabric/train/corduroy/thatsnotmyage-pink-corduroy-layers-1000x1500.jpg,corduroy
/content/data/fabric/train/chambray/a5e8b06806324bb29ee9801f7a206e14_1629809333.jpg,chambray
/content/data/fabric/train/velvet/77162_imaterial.jpeg,velvet
/content/data/fabric/train/gingham/daisy-street-oversized-sweatshirt-with-gingham-collar.jpg,gingham
/content/data/fabric/train/satin/552326_l1_imaterial.jpeg,satin
/content/data/fabric/train/jersey/2kak13586ek027_g02_zoom2_v01.jpg,jersey
/content/data/fabric/train/jersey/pzz94867_black_xl.jpg,jersey
/content/data/fabric/train/fleece/580477_imaterial.jpeg,fleece
/content/data/fabric/train/lawn/sapphire-white-lawn-dress.jpg,lawn
/content/data/fabric/train/satin/812173_imaterial.jpeg,satin
/content/data/fabric/train/tulle/868990_imaterial.jpeg,tulle
/content/data/fabric/train/knit/808390_imaterial.jpeg,knit
/content/data/fabric/train/velvet/outfit_137_front_nordic_26_07_2020_1024x1024.jpg,velvet
/content/data/fabric/train/corduroy/corduroy_blouse_beige-1.jpg,corduroy
/content/data/fabric/train/flannel/468271_l1_imaterial.jpeg,flannel
/content/data/fabric/train/chiffon/900013_imaterial.jpeg,chiffon
/content/data/fabric/train/lace/600962_imaterial.jpeg,lace
/content/data/fabric/train/faux_fur/201604_imaterial.jpeg,faux_fur
/content/data/fabric/train/velvet/755860_imaterial.jpeg,velvet
/content/data/fabric/train/taffeta/a0792aeb28f0957520de296c7ce43825.jpg,taffeta
/content/data/fabric/train/plush/98867_imaterial.jpeg,plush
/content/data/fabric/train/satin/740184_l1_imaterial.jpeg,satin
/content/data/fabric/train/denim/107046_imaterial.jpeg,denim
/content/data/fabric/train/fleece/454412_imaterial.jpeg,fleece
/content/data/fabric/train/fleece/41gaodro%2bml.jpg,fleece
/content/data/fabric/train/knit/604184_imaterial.jpeg,knit
/content/data/fabric/train/corduroy/0172c773f5c6f10d82557cb364839414.jpg,corduroy
/content/data/fabric/train/fleece/96253.elshuntergreenfleecetunic.3_1024x1024.jpg,fleece
/content/data/fabric/train/tulle/512909_l1_imaterial.jpeg,tulle
/content/data/fabric/train/chiffon/28553_imaterial.jpeg,chiffon
/content/data/fabric/train/taffeta/rrp-%e2%82%ac230-ganni-taffeta-top-blouse-size-34.jpg,taffeta
/content/data/fabric/train/corduroy/d2592770-813e-4de6-94d8-c4f8165d304b.jpg,corduroy
/content/data/fabric/train/organza/organza-sleeve-detail-blazer-short-co-ord-set-black-avita-lily-lulu-fashion-1.jpg,organza
/content/data/fabric/train/gingham/1656147_ivory_om_medium.jpg,gingham
/content/data/fabric/train/flannel/549849_imaterial.jpeg,flannel
/content/data/fabric/train/flannel/343589_imaterial.jpeg,flannel
/content/data/fabric/train/chambray/fr501.jpg,chambray
/content/data/fabric/train/satin/67861_lwt69_richchocolate_w_11.jpg,satin
/content/data/fabric/train/corduroy/southern-shirt-sweater-fleece-corduroy-sweatshirt-winter-sky-841347185360-16461861158964_x280.jpg,corduroy
/content/data/fabric/train/fleece/amour-vert-russo-nouveau-fleece-dress.jpg,fleece
/content/data/fabric/train/organza/61s23243d-06988-160-1.jpg,organza
/content/data/fabric/train/satin/76qba_walnut_750x750.jpg,satin
/content/data/fabric/train/taffeta/39-1.jpg,taffeta
/content/data/fabric/train/tulle/519893_imaterial.jpeg,tulle
/content/data/fabric/train/neoprene/115299_imaterial.jpeg,neoprene
/content/data/fabric/train/corduroy/wide-wale-corduroy-french-workwear-jacket.jpg,corduroy
/content/data/fabric/train/chiffon/875392_imaterial.jpeg,chiffon
/content/data/fabric/train/satin/731629_l1_imaterial.jpeg,satin
/content/data/fabric/train/lace/238901_imaterial.jpeg,lace
/content/data/fabric/train/corduroy/downtown-corduroy-men's-pants.jpg,corduroy
/content/data/fabric/train/lace/371111_imaterial.jpeg,lace
/content/data/fabric/train/faux_fur/268275_l1_imaterial.jpeg,faux_fur
/content/data/fabric/train/denim/608865_imaterial.jpeg,denim
/content/data/fabric/train/denim/945415_imaterial.jpeg,denim
/content/data/fabric/train/lawn/512_5184-copy.jpg,lawn
/content/data/fabric/train/chambray/alassioleazip__62431.1625351390.jpg,chambray
/content/data/fabric/train/corduroy/71egayljcxl._ac_uy445_.jpg,corduroy
/content/data/fabric/train/fleece/287a964cc3dc4b69abc9e66464796a1b.jpg,fleece
/content/data/fabric/train/gingham/fabienne-chapot-jet-pullover-2.jpg,gingham
/content/data/fabric/train/lace/822959_l1_imaterial.jpeg,lace
/content/data/fabric/train/satin/251127_imaterial.jpeg,satin
/content/data/fabric/train/vinyl/163155_imaterial.jpeg,vinyl
/content/data/fabric/train/corduroy/kenzo-pine-corduroy-dress.jpeg,corduroy
/content/data/fabric/train/vinyl/223815_imaterial.jpeg,vinyl
/content/data/fabric/train/gingham/184804_1_775x.jpg,gingham
/content/data/fabric/train/corduroy/t42681s3.jpg,corduroy
